Agent,Market,Difference,Strategy Wins (%)
0.4312469569817327,0.6871444823663305,-0.2558975253845978,
0.13755518595326371,0.2991256327657537,-0.16157044681249,
0.7512022963140694,1.3691846711875222,-0.6179823748734528,
0.23371416651088064,2.094890510948946,-1.8611763444380656,
0.6324073048521187,1.8235586481112842,-1.1911513432591656,
1.0564544706746537,0.3352973669674102,0.7211571037072435,
0.656074763020486,0.47332301176496855,0.1827517512555174,
0.6101467613238313,0.96993037459671,-0.3597836132728788,
0.4523009934539152,0.8290962532369248,-0.3767952597830096,
1.1304982649294375,1.5791835304788626,-0.4486852655494251,
0.7716074287157861,1.9717514124294369,-1.2001439837136507,
0.6062384732424024,2.1376017972479477,-1.5313633240055453,
0.6283233155637473,1.2668926553672275,-0.6385693398034802,
0.6627725865570866,1.178680207604251,-0.5159076210471645,
0.9173794200096245,1.257331681123524,-0.33995226111389953,
0.8333798689906645,1.2206181288362188,-0.38723825984555427,
0.8861679396887268,0.7153250647801342,0.1708428749085925,
0.6799483764021276,0.6518819303451177,0.02806644605700992,
0.8883904935189278,1.6823261694058462,-0.7939356758869184,
0.24809702865244776,2.1022950819672204,-1.8541980533147726,
0.8737105965523391,0.9523458302660943,-0.07863523371375525,
1.27770376546535,1.6681295156542486,-0.3904257501888986,
0.3467227653959205,1.0614435158418394,-0.7147207504459189,
1.066406035026471,1.5931339433765443,-0.5267279083500733,
0.37993146813479345,1.3729079497907812,-0.9929764816559878,
1.0405214444164734,1.0185892538833894,0.02193219053308404,
1.0560398906462796,0.6213084112149548,0.43473147943132473,
0.787176615481272,0.9509009301038361,-0.1637243146225641,
0.8331064845582924,0.8692386126920626,-0.0361321281337702,
0.8538612639594567,1.4294926940838066,-0.5756314301243499,
1.21511952974597,1.1024756957355761,0.1126438340103939,
0.7905596805959787,1.7130666666666343,-0.9225069860706556,
0.36083153865464207,0.6058823529411766,-0.24505081428653458,
0.9611980266176868,0.5525918304664401,0.4086061961512467,
1.0024536425954687,1.4518670537174914,-0.4494134111220227,
0.9059493137766143,1.4385784716515921,-0.5326291578749779,
1.0791137072350154,1.5467601870407395,-0.46764647980572405,
0.9900834372514296,0.8025243404619529,0.1875590967894767,
0.91357556099233,1.4544307789341604,-0.5408552179418304,
0.7244550444531056,1.6284501061570575,-0.9039950617039519,
0.6374635359018483,0.831213598003084,-0.1937500621012357,
0.7873551705482082,1.1318404478655943,-0.3444852773173861,
1.2224849473366928,0.9604939317498945,0.26199101558679827,
0.7119360680023026,1.0488606829854916,-0.33692461498318904,
0.7461316704321955,1.6028952130284275,-0.856763542596232,
0.6861559349099348,0.9037969896417718,-0.21764105473183704,
1.1225841651813158,1.270681967296319,-0.14809780211500323,
1.0971351137928373,0.8422216614726873,0.25491345232015006,
0.8140303101062604,1.5090667846086256,-0.6950364745023653,
0.5156147527294548,1.5352317669820255,-1.0196170142525707,
0.6297830667028286,0.5546200360887843,0.07516303061404428,
0.81779749172827,1.7488862973761707,-0.9310888056479008,
1.1185222354763882,0.911555284485582,0.2069669509908062,
1.1755422430660398,1.819511510387427,-0.6439692673213873,
0.9473010502103816,0.6686417333820879,0.2786593168282937,
1.0347804692996054,2.3353494623655635,-1.300568993065958,
0.7155352588523957,1.0297055729069724,-0.31417031405457674,
0.40611364779918135,3.146995127233328,-2.7408814794341465,
0.3499891484637728,0.7429784454604836,-0.3929892969967108,
0.6093943021905762,1.603453471362926,-0.9940591691723498,
0.9683234548953799,3.02631578947372,-2.05799233457834,
1.1644075227495208,0.8333778535792374,0.3310296691702833,
0.6339834496192506,1.2147396889789954,-0.5807562393597449,
0.47831256320642906,2.0257201646090235,-1.5474076014025944,
0.8267270738772984,1.479239493465814,-0.6525124195885156,
0.8747568590378684,1.5212981744421405,-0.6465413154042722,
0.9006201666183921,1.792866441030983,-0.8922462744125909,
1.3654334387711018,1.9934795494961204,-0.6280461107250186,
0.2808212681406452,1.2448478900883448,-0.9640266219476996,
1.3734945479435514,0.7994592158629871,0.5740353320805643,
0.7102606760514103,1.3148679974243431,-0.6046073213729328,
0.9553816847603436,1.3421696040739888,-0.3867879193136452,
0.49461469198929026,1.2303664921466007,-0.7357518001573105,
0.795140843223787,0.5144667505750212,0.28067409264876575,
0.9417842213741306,0.5386928127890205,0.40309140858511017,
0.8073161439391379,1.1916804320124499,-0.384364288073312,
0.561253480033251,0.3171134020618517,0.24414007797139936,
0.619753790615937,2.260595760233922,-1.640841969617985,
0.676722550704998,0.8176398210459531,-0.14091727034095514,
0.996250629394194,1.9445496348390865,-0.9482990054448925,
0.756338470545769,0.8176398210459531,-0.06130135050018415,
0.35638361598277324,0.6769374416433209,-0.3205538256605477,
0.8856461052272222,1.99338146811068,-1.1077353628834579,
1.2543996748041575,0.7122993628651391,0.5421003119390184,
0.6766865088250531,0.871321485650862,-0.19463497682580888,
0.6884598286008167,0.5608080808080858,0.12765174779273092,
0.9068529373251061,1.1898617822073847,-0.2830088448822786,
0.9431975417084529,1.6395784961600528,-0.6963809544515999,
0.8412952570112661,0.5131034482758727,0.32819180873539333,
0.8197109910315424,0.814219275412414,0.005491715619128423,
1.010233911204698,1.4399397074736766,-0.42970579626897853,
1.1164221801095036,1.0956826137689062,0.02073956634059737,
0.8499231891975151,1.2404270986745223,-0.3905039094770072,
0.7127198204883831,0.9760411462110541,-0.263321325722671,
0.36983939299861895,1.3717289719626078,-1.0018895789639888,
0.7144369993131504,1.6259264558592024,-0.911489456546052,
0.410132396018415,1.3334869933154587,-0.9233545972970437,
0.7474962255557314,1.2475115909606578,-0.5000153654049264,
1.0674543434841717,0.7611102111345314,0.3063441323496403,
0.8335698178863374,1.002078620774018,-0.16850880288768055,25.0
2.113314455102793,0.8969072164948525,1.2164072386079408,26.0
0.3373101531076373,0.8275862068965558,-0.49027605378891853,26.0
0.8319374412164432,2.369839837581802,-1.5379023963653586,26.0
1.1942218918614365,1.2233472212057805,-0.029125329344344086,26.0
1.5990992411606162,1.3710287443268292,0.228070496833787,27.0
0.7227854704297955,1.6177731097335055,-0.8949876393037101,26.0
1.0868007326500078,1.3748165589613763,-0.2880158263113686,25.0
0.9964591792187568,1.1233707685459493,-0.1269115893271925,25.0
1.233294765833366,0.42130058046606383,0.8119941853673021,26.0
0.7072450813189047,1.2763068693475306,-0.5690617880286258,26.0
0.9989815212474895,1.3490322580645508,-0.35005073681706134,26.0
0.6831159097389805,0.7556484516707388,-0.07253254193175829,26.0
1.2577891081511499,3.5909090909090677,-2.3331199827579177,26.0
2.9629603492728998,0.47999999999998133,2.4829603492729184,27.0
1.3071572610467739,3.0897887323943904,-1.7826314713476166,27.0
0.9217614241063229,1.5058823529411574,-0.5841209288348345,27.0
1.4157007872137723,1.6620348616237604,-0.246334074409988,26.0
1.64578800357404,2.9290322580644084,-1.2832442544903684,25.0
0.8060351676416494,1.713586291309668,-0.9075511236680186,25.0
1.148673698114584,0.9814316830663503,0.16724201504823366,26.0
0.7167602974506752,0.42029887920299497,0.2964614182476802,27.0
0.7683566537021116,0.5202702702702791,0.24808638343183254,28.0
0.5021243824000172,1.1948592882943279,-0.6927349058943106,28.0
1.3444430702344945,1.8327310273619266,-0.4882879571274321,28.0
0.8104913777436209,4.446935724962655,-3.636444347219034,28.0
0.6237023466059759,2.356589147286799,-1.732886800680823,27.0
0.8857347780408151,1.6320495185694168,-0.7463147405286017,26.0
1.293479319432336,1.90138783401227,-0.6079085145799341,26.0
0.584198023366254,1.524349484163171,-0.940151460796917,26.0
1.1568539909439852,2.1961829918608524,-1.0393290009168672,26.0
0.7780994347105243,1.9172171758877485,-1.1391177411772242,25.0
1.0603180834451778,0.9147987629704395,0.14551932047473826,26.0
0.9195001622028405,0.8930208065857584,0.026479355617082034,27.0
0.9566805398635926,0.8265107991058256,0.130169740757767,27.0
0.4212386856855064,0.8008689355539623,-0.37963024986845595,27.0
0.9339067555997016,1.264639654051712,-0.33073289845201037,27.0
0.6335153401583112,0.9730977494413415,-0.3395824092830303,27.0
0.9277581862481359,1.381367292225218,-0.45360910597708215,26.0
1.62183206979958,1.8076923076923457,-0.18586023789276562,26.0
1.553255109499201,0.5570419576437624,0.9962131518554387,27.0
0.8034962503910535,1.3877710021273102,-0.5842747517362566,27.0
0.7053980291512463,1.9897403013786916,-1.2843422722274453,27.0
0.9131609833857285,1.0836406298058223,-0.17047964642009383,26.0
0.4879020972525146,1.1517943743937773,-0.6638922771412628,26.0
1.168490341382862,1.1682758620689573,0.0002144793139047252,27.0
1.56268359930638,2.620032661948886,-1.0573490626425062,27.0
0.6679094637909466,1.4671796113918874,-0.7992701476009407,27.0
